,DS,MV,proposed1(wcv)
0,0.91,0.98,0.98
0,0.6,0.94,0.93
0,0.98,0.98,0.99
0,0.82,0.97,0.99
0,0.77,0.87,0.91
0,0.63,0.91,0.94
0,0.91,0.88,0.97
0,0.71,0.92,0.97
0,0.92,0.84,0.98
0,0.86,0.85,0.99
0,0.6,0.85,0.95
0,0.61,0.85,0.97
0,0.83,0.75,0.97
0,0.6,0.74,0.78
0,0.89,0.69,0.68
0,0.93,0.71,0.71
0,0.9,0.81,0.96
0,0.73,0.66,0.66
0,0.9,0.71,0.96
0,0.94,0.69,0.7
0,0.6,0.57,0.56
0,0.96,0.57,0.57
0,0.61,0.53,0.52
0,0.95,0.54,0.6
0,0.94,0.53,0.38
0,0.4,0.44,0.44
0,0.06,0.5,0.51
0,0.1,0.44,0.43
0,0.12,0.36,0.37
0,0.11,0.46,0.46
0,0.23,0.28,0.27
0,0.08,0.4,0.4
0,0.11,0.29,0.29
0,0.05,0.36,0.36
0,0.12,0.25,0.37
0,0.08,0.31,0.31
0,0.14,0.29,0.07
0,0.07,0.2,0.05
0,0.26,0.13,0.04
0,0.14,0.15,0.0
0,0.4,0.2,0.07
0,0.2,0.18,0.1
0,0.04,0.12,0.02
0,0.05,0.06,0.02
0,0.1,0.15,0.01
0,0.07,0.06,0.01
0,0.05,0.07,0.05
0,0.1,0.04,0.04
0,0.12,0.04,0.03
0,0.18,0.03,0.03
0,0.4,0.03,0.06
