,DS,MV,proposed1(wcv)
0,0.91,0.96,0.96
0,0.96,0.97,0.99
0,0.89,0.95,0.96
0,0.91,0.95,0.98
0,0.5,0.9,0.96
0,0.87,0.94,0.97
0,0.94,0.91,0.95
0,0.94,0.83,0.95
0,0.95,0.84,0.98
0,0.92,0.88,0.95
0,0.94,0.88,0.97
0,0.52,0.82,0.81
0,0.98,0.78,0.98
0,0.94,0.84,0.93
0,0.94,0.73,0.7
0,0.93,0.69,0.69
0,0.85,0.78,0.78
0,0.92,0.63,0.63
0,0.97,0.69,0.7
0,0.7,0.67,0.66
0,0.95,0.68,0.68
0,0.57,0.59,0.5
0,0.94,0.63,0.63
0,0.64,0.57,0.5
0,0.94,0.53,0.53
0,0.05,0.49,0.49
0,0.86,0.55,0.55
0,0.06,0.39,0.47
0,0.91,0.39,0.4
0,0.18,0.4,0.39
0,0.17,0.38,0.38
0,0.05,0.44,0.45
0,0.09,0.25,0.25
0,0.13,0.3,0.31
0,0.05,0.25,0.21
0,0.1,0.26,0.23
0,0.03,0.26,0.26
0,0.07,0.23,0.23
0,0.07,0.22,0.04
0,0.07,0.19,0.03
0,0.07,0.19,0.07
0,0.05,0.13,0.02
0,0.06,0.15,0.05
0,0.1,0.15,0.07
0,0.08,0.12,0.06
0,0.05,0.07,0.03
0,0.04,0.06,0.05
0,0.09,0.06,0.04
0,0.0,0.01,0.0
0,0.02,0.03,0.01
0,0.05,0.0,0.03
