,DS,MV,proposed1(wcv)
0,0.72,0.96,0.96
0,0.7,0.95,0.95
0,0.79,0.96,0.98
0,0.7,0.93,0.96
0,0.7,0.9,0.93
0,0.83,0.9,0.96
0,0.89,0.93,0.96
0,0.89,0.92,0.97
0,0.7,0.84,0.98
0,0.77,0.85,0.95
0,0.7,0.77,0.98
0,0.7,0.82,0.95
0,0.74,0.8,0.95
0,0.7,0.74,0.97
0,0.76,0.82,0.93
0,0.7,0.76,0.94
0,0.74,0.67,0.7
0,0.7,0.62,0.9
0,0.92,0.75,0.97
0,0.7,0.64,0.66
0,0.7,0.62,0.97
0,0.7,0.56,0.54
0,0.7,0.57,0.72
0,0.7,0.65,0.77
0,0.7,0.52,0.52
0,0.77,0.51,0.52
0,0.7,0.48,0.63
0,0.3,0.36,0.27
0,0.29,0.39,0.24
0,0.3,0.37,0.04
0,0.29,0.34,0.06
0,0.26,0.44,0.43
0,0.29,0.32,0.03
0,0.3,0.28,0.03
0,0.29,0.27,0.02
0,0.26,0.15,0.03
0,0.3,0.18,0.02
0,0.3,0.21,0.05
0,0.3,0.18,0.01
0,0.26,0.2,0.03
0,0.3,0.15,0.05
0,0.3,0.17,0.06
0,0.17,0.14,0.05
0,0.13,0.09,0.02
0,0.3,0.04,0.05
0,0.26,0.02,0.02
0,0.16,0.09,0.05
0,0.28,0.04,0.03
0,0.3,0.06,0.05
0,0.25,0.02,0.03
0,0.3,0.02,0.02
