,DS,MV,proposed1(wcv)
0,0.7,0.97,0.97
0,0.7,0.98,0.95
0,0.7,0.96,0.95
0,0.9,0.96,0.97
0,0.7,0.92,0.97
0,0.86,0.95,1.0
0,0.7,0.96,0.98
0,0.7,0.87,1.0
0,0.7,0.79,0.96
0,0.7,0.88,0.98
0,0.83,0.89,0.99
0,0.7,0.74,0.94
0,0.71,0.79,0.96
0,0.92,0.8,0.98
0,0.82,0.71,0.96
0,0.7,0.79,0.96
0,0.7,0.74,0.77
0,0.7,0.68,0.82
0,0.95,0.66,0.98
0,0.84,0.59,0.75
0,0.7,0.57,0.63
0,0.97,0.5,0.52
0,0.3,0.45,0.31
0,0.7,0.61,0.66
0,0.7,0.6,0.66
0,0.7,0.53,0.7
0,0.23,0.48,0.68
0,0.3,0.48,0.61
0,0.05,0.38,0.4
0,0.3,0.39,0.3
0,0.16,0.39,0.34
0,0.09,0.39,0.39
0,0.3,0.37,0.13
0,0.16,0.33,0.03
0,0.3,0.19,0.08
0,0.3,0.19,0.21
0,0.16,0.27,0.0
0,0.3,0.21,0.03
0,0.06,0.18,0.04
0,0.29,0.19,0.04
0,0.21,0.12,0.01
0,0.3,0.16,0.02
0,0.3,0.14,0.03
0,0.3,0.06,0.02
0,0.28,0.09,0.03
0,0.3,0.1,0.04
0,0.25,0.06,0.05
0,0.3,0.07,0.08
0,0.07,0.05,0.03
0,0.3,0.04,0.01
0,0.09,0.02,0.02
