,DS,MV,proposed1(wcv)
0,0.99,0.99,0.97
0,0.92,0.97,0.97
0,0.7,0.94,0.95
0,0.96,0.97,0.99
0,0.77,0.91,0.96
0,0.91,0.92,0.95
0,0.94,0.87,0.97
0,0.95,0.87,0.91
0,0.85,0.92,0.97
0,0.93,0.85,0.97
0,0.88,0.87,0.98
0,0.93,0.85,0.98
0,0.65,0.81,0.82
0,0.96,0.79,0.98
0,0.96,0.76,0.97
0,0.95,0.79,0.79
0,0.94,0.73,0.73
0,0.93,0.72,0.94
0,0.83,0.65,0.65
0,0.5,0.53,0.52
0,0.92,0.69,0.69
0,0.93,0.65,0.6
0,0.91,0.63,0.63
0,0.66,0.54,0.5
0,0.77,0.56,0.5
0,0.87,0.49,0.46
0,0.92,0.5,0.49
0,0.08,0.45,0.48
0,0.44,0.38,0.49
0,0.29,0.36,0.36
0,0.02,0.39,0.39
0,0.1,0.26,0.26
0,0.04,0.39,0.47
0,0.06,0.29,0.29
0,0.12,0.22,0.23
0,0.5,0.25,0.25
0,0.06,0.27,0.27
0,0.03,0.21,0.03
0,0.19,0.28,0.3
0,0.06,0.17,0.06
0,0.12,0.15,0.03
0,0.14,0.12,0.09
0,0.05,0.13,0.01
0,0.11,0.12,0.02
0,0.4,0.09,0.07
0,0.0,0.06,0.02
0,0.02,0.07,0.02
0,0.1,0.04,0.04
0,0.03,0.04,0.03
0,0.1,0.06,0.03
0,0.22,0.02,0.02
