,DS,MV,proposed1(wcv)
0,0.6,0.99,0.99
0,0.9,0.93,0.93
0,0.6,0.98,0.98
0,0.74,0.95,0.93
0,0.9,0.93,0.97
0,0.97,0.92,0.98
0,0.8,0.89,0.93
0,0.6,0.89,0.94
0,0.99,0.95,0.99
0,0.84,0.88,0.96
0,0.92,0.83,0.92
0,0.74,0.87,0.99
0,0.6,0.81,0.94
0,0.64,0.81,0.93
0,0.92,0.72,0.99
0,0.93,0.74,0.74
0,0.87,0.68,0.68
0,0.82,0.73,0.73
0,0.83,0.7,0.69
0,0.73,0.62,0.66
0,0.96,0.67,0.67
0,0.91,0.66,0.7
0,0.87,0.56,0.56
0,0.98,0.51,0.59
0,0.8,0.53,0.64
0,0.17,0.42,0.42
0,0.17,0.52,0.52
0,0.07,0.43,0.55
0,0.09,0.24,0.4
0,0.39,0.4,0.38
0,0.26,0.39,0.39
0,0.36,0.37,0.27
0,0.16,0.31,0.31
0,0.13,0.26,0.44
0,0.06,0.34,0.34
0,0.18,0.32,0.32
0,0.36,0.26,0.27
0,0.03,0.19,0.01
0,0.11,0.25,0.04
0,0.08,0.14,0.02
0,0.1,0.11,0.03
0,0.28,0.12,0.13
0,0.4,0.14,0.01
0,0.15,0.07,0.05
0,0.1,0.04,0.01
0,0.4,0.09,0.04
0,0.09,0.02,0.0
0,0.19,0.06,0.05
0,0.39,0.03,0.02
0,0.09,0.05,0.04
0,0.14,0.05,0.06
