,DS,MV,proposed1(wcv)
0,0.6,0.91,0.91
0,0.6,0.83,0.83
0,0.6,0.88,0.88
0,0.6,0.87,0.87
0,0.6,0.87,0.87
0,0.6,0.81,0.81
0,0.6,0.82,0.82
0,0.6,0.76,0.76
0,0.6,0.81,0.81
0,0.6,0.79,0.79
0,0.6,0.69,0.69
0,0.6,0.77,0.77
0,0.6,0.74,0.74
0,0.4,0.64,0.64
0,0.6,0.69,0.69
0,0.6,0.7,0.7
0,0.6,0.71,0.71
0,0.4,0.54,0.54
0,0.6,0.54,0.54
0,0.6,0.65,0.65
0,0.4,0.51,0.51
0,0.6,0.61,0.61
0,0.6,0.61,0.61
0,0.6,0.53,0.53
0,0.4,0.56,0.56
0,0.6,0.47,0.47
0,0.6,0.48,0.48
0,0.4,0.5,0.5
0,0.6,0.37,0.37
0,0.6,0.44,0.44
0,0.4,0.46,0.46
0,0.6,0.39,0.39
0,0.6,0.41,0.41
0,0.6,0.4,0.4
0,0.4,0.35,0.35
0,0.4,0.45,0.45
0,0.4,0.26,0.26
0,0.4,0.23,0.23
0,0.6,0.34,0.34
0,0.4,0.31,0.31
0,0.4,0.24,0.24
0,0.4,0.26,0.26
0,0.4,0.24,0.24
0,0.4,0.23,0.23
0,0.4,0.18,0.18
0,0.4,0.21,0.21
0,0.4,0.12,0.12
0,0.4,0.17,0.17
0,0.6,0.1,0.1
0,0.4,0.15,0.15
0,0.4,0.08,0.08
