,DS,MV,proposed1(wcv)
0,0.7,0.88,0.88
0,0.7,0.92,0.92
0,0.7,0.85,0.85
0,0.7,0.93,0.93
0,0.7,0.89,0.89
0,0.7,0.76,0.76
0,0.7,0.82,0.82
0,0.7,0.84,0.84
0,0.7,0.78,0.78
0,0.7,0.75,0.75
0,0.7,0.65,0.65
0,0.7,0.69,0.69
0,0.7,0.72,0.72
0,0.7,0.68,0.7
0,0.7,0.66,0.66
0,0.3,0.65,0.66
0,0.7,0.74,0.74
0,0.7,0.62,0.62
0,0.7,0.65,0.65
0,0.7,0.62,0.7
0,0.7,0.63,0.63
0,0.7,0.56,0.56
0,0.7,0.49,0.49
0,0.7,0.5,0.7
0,0.7,0.53,0.53
0,0.3,0.47,0.47
0,0.3,0.36,0.36
0,0.7,0.46,0.46
0,0.3,0.46,0.55
0,0.3,0.4,0.4
0,0.3,0.45,0.45
0,0.3,0.37,0.37
0,0.3,0.39,0.39
0,0.3,0.39,0.39
0,0.3,0.36,0.36
0,0.3,0.35,0.35
0,0.3,0.35,0.35
0,0.3,0.27,0.27
0,0.3,0.27,0.27
0,0.3,0.34,0.34
0,0.3,0.29,0.29
0,0.3,0.28,0.28
0,0.3,0.21,0.21
0,0.3,0.21,0.21
0,0.3,0.21,0.21
0,0.3,0.11,0.3
0,0.3,0.17,0.17
0,0.3,0.13,0.13
0,0.3,0.07,0.07
0,0.3,0.07,0.07
0,0.3,0.1,0.1
