,DS,MV,proposed1(wcv)
0,0.5,0.88,0.88
0,0.5,0.97,0.97
0,0.5,0.83,0.83
0,0.5,0.9,0.9
0,0.5,0.88,0.88
0,0.5,0.8,0.8
0,0.5,0.73,0.73
0,0.5,0.81,0.81
0,0.5,0.78,0.78
0,0.5,0.81,0.81
0,0.5,0.79,0.79
0,0.5,0.72,0.72
0,0.5,0.64,0.64
0,0.5,0.68,0.68
0,0.5,0.71,0.71
0,0.5,0.62,0.62
0,0.5,0.66,0.66
0,0.5,0.71,0.71
0,0.5,0.66,0.66
0,0.5,0.55,0.55
0,0.5,0.58,0.58
0,0.5,0.57,0.57
0,0.5,0.56,0.56
0,0.5,0.56,0.56
0,0.5,0.49,0.49
0,0.5,0.45,0.45
0,0.5,0.49,0.49
0,0.5,0.49,0.49
0,0.5,0.46,0.46
0,0.5,0.41,0.41
0,0.5,0.36,0.36
0,0.5,0.36,0.36
0,0.5,0.34,0.34
0,0.5,0.29,0.29
0,0.5,0.44,0.44
0,0.5,0.34,0.34
0,0.5,0.38,0.49
0,0.5,0.22,0.22
0,0.5,0.31,0.31
0,0.5,0.3,0.3
0,0.5,0.2,0.2
0,0.5,0.16,0.16
0,0.5,0.22,0.22
0,0.5,0.19,0.19
0,0.5,0.27,0.27
0,0.5,0.14,0.14
0,0.5,0.17,0.17
0,0.5,0.13,0.13
0,0.5,0.1,0.1
0,0.5,0.16,0.16
0,0.5,0.08,0.08
