,DS,MV,proposed1(wcv)
0,0.6,0.96,0.96
0,0.6,0.95,0.95
0,0.6,0.92,0.92
0,0.6,0.86,0.86
0,0.6,0.81,0.81
0,0.6,0.79,0.79
0,0.6,0.83,0.83
0,0.6,0.78,0.78
0,0.6,0.83,0.83
0,0.4,0.68,0.68
0,0.6,0.76,0.76
0,0.6,0.71,0.71
0,0.6,0.74,0.74
0,0.6,0.78,0.6
0,0.6,0.66,0.66
0,0.6,0.85,0.85
0,0.6,0.67,0.67
0,0.4,0.62,0.62
0,0.4,0.51,0.51
0,0.6,0.64,0.64
0,0.6,0.62,0.62
0,0.6,0.6,0.6
0,0.6,0.55,0.55
0,0.4,0.61,0.61
0,0.4,0.48,0.48
0,0.6,0.53,0.6
0,0.4,0.48,0.48
0,0.6,0.42,0.42
0,0.4,0.47,0.47
0,0.4,0.4,0.4
0,0.4,0.38,0.38
0,0.6,0.38,0.38
0,0.4,0.4,0.4
0,0.4,0.33,0.33
0,0.4,0.29,0.29
0,0.4,0.36,0.36
0,0.4,0.31,0.31
0,0.6,0.38,0.38
0,0.4,0.37,0.37
0,0.6,0.21,0.21
0,0.4,0.26,0.26
0,0.4,0.27,0.27
0,0.4,0.22,0.22
0,0.4,0.21,0.21
0,0.4,0.19,0.19
0,0.4,0.17,0.17
0,0.4,0.14,0.14
0,0.4,0.17,0.17
0,0.4,0.14,0.14
0,0.4,0.12,0.12
0,0.4,0.13,0.13
