,DS,MV,proposed1(wcv)
0,0.88,0.94,0.95
0,0.6,0.97,0.97
0,0.95,0.99,0.99
0,0.6,0.92,0.95
0,0.94,0.91,1.0
0,0.6,0.89,0.97
0,0.71,0.91,0.99
0,0.6,0.86,0.99
0,0.95,0.85,0.96
0,0.65,0.84,0.98
0,0.93,0.85,0.97
0,0.92,0.79,0.79
0,0.95,0.77,0.96
0,0.94,0.74,0.74
0,0.9,0.75,0.93
0,0.67,0.73,0.81
0,0.77,0.72,0.95
0,0.88,0.67,0.67
0,0.6,0.59,0.61
0,0.87,0.57,0.57
0,0.96,0.57,0.57
0,0.89,0.66,0.71
0,0.95,0.53,0.53
0,0.54,0.51,0.51
0,0.49,0.51,0.54
0,0.21,0.48,0.47
0,0.6,0.51,0.62
0,0.01,0.43,0.43
0,0.08,0.4,0.4
0,0.3,0.48,0.48
0,0.05,0.42,0.43
0,0.33,0.33,0.4
0,0.38,0.3,0.34
0,0.19,0.38,0.52
0,0.18,0.21,0.03
0,0.33,0.28,0.29
0,0.34,0.26,0.35
0,0.36,0.22,0.22
0,0.12,0.2,0.06
0,0.21,0.2,0.08
0,0.11,0.11,0.05
0,0.3,0.23,0.09
0,0.4,0.11,0.05
0,0.24,0.13,0.1
0,0.05,0.08,0.01
0,0.07,0.06,0.05
0,0.01,0.04,0.0
0,0.11,0.05,0.02
0,0.4,0.09,0.04
0,0.09,0.06,0.04
0,0.08,0.04,0.03
