,DS,MV,proposed1(wcv)
0,0.7,0.98,0.98
0,0.7,0.99,0.99
0,0.71,0.95,0.95
0,0.72,0.96,0.97
0,0.7,0.94,0.96
0,0.7,0.9,1.0
0,0.74,0.83,0.94
0,0.79,0.87,0.96
0,0.7,0.88,0.96
0,0.7,0.87,0.99
0,0.7,0.87,0.96
0,0.7,0.83,0.95
0,0.75,0.79,0.92
0,0.87,0.82,0.96
0,0.7,0.77,0.96
0,0.7,0.68,0.72
0,0.7,0.74,0.78
0,0.84,0.57,0.98
0,0.7,0.64,0.86
0,0.79,0.68,0.94
0,0.7,0.62,0.7
0,0.8,0.69,0.7
0,0.7,0.59,0.72
0,0.3,0.48,0.28
0,0.29,0.52,0.5
0,0.28,0.51,0.51
0,0.18,0.48,0.48
0,0.72,0.49,0.55
0,0.3,0.47,0.4
0,0.7,0.42,0.63
0,0.3,0.45,0.42
0,0.19,0.31,0.0
0,0.3,0.24,0.21
0,0.14,0.39,0.3
0,0.29,0.28,0.05
0,0.23,0.24,0.1
0,0.16,0.28,0.01
0,0.23,0.23,0.05
0,0.23,0.23,0.06
0,0.3,0.15,0.06
0,0.3,0.12,0.0
0,0.3,0.18,0.04
0,0.18,0.1,0.03
0,0.3,0.07,0.05
0,0.3,0.06,0.07
0,0.3,0.1,0.09
0,0.19,0.06,0.06
0,0.21,0.06,0.03
0,0.3,0.07,0.04
0,0.25,0.0,0.02
0,0.08,0.03,0.03
