,DS,MV,proposed1(wcv)
0,0.6,0.93,0.93
0,0.6,0.88,0.88
0,0.6,0.85,0.85
0,0.6,0.85,0.85
0,0.6,0.86,0.86
0,0.6,0.86,0.86
0,0.4,0.76,0.76
0,0.6,0.81,0.81
0,0.6,0.78,0.78
0,0.6,0.81,0.81
0,0.6,0.69,0.69
0,0.6,0.81,0.81
0,0.6,0.73,0.73
0,0.4,0.68,0.68
0,0.6,0.72,0.72
0,0.6,0.63,0.63
0,0.6,0.65,0.65
0,0.4,0.55,0.55
0,0.6,0.58,0.6
0,0.6,0.55,0.55
0,0.6,0.65,0.65
0,0.6,0.5,0.5
0,0.4,0.54,0.54
0,0.4,0.54,0.54
0,0.4,0.49,0.49
0,0.6,0.52,0.52
0,0.4,0.56,0.56
0,0.4,0.5,0.5
0,0.6,0.46,0.46
0,0.4,0.41,0.41
0,0.6,0.5,0.5
0,0.4,0.47,0.47
0,0.6,0.36,0.36
0,0.4,0.41,0.41
0,0.4,0.36,0.36
0,0.4,0.34,0.34
0,0.4,0.29,0.29
0,0.6,0.31,0.31
0,0.4,0.3,0.3
0,0.4,0.22,0.22
0,0.4,0.25,0.25
0,0.4,0.28,0.28
0,0.4,0.22,0.22
0,0.4,0.24,0.24
0,0.4,0.16,0.16
0,0.4,0.13,0.13
0,0.4,0.1,0.1
0,0.4,0.11,0.11
0,0.4,0.16,0.16
0,0.4,0.08,0.08
0,0.4,0.06,0.06
