,DS,MV,proposed1(wcv)
0,0.7,0.96,0.95
0,0.7,0.95,0.98
0,0.7,0.96,0.99
0,0.82,0.93,0.95
0,0.81,0.94,0.97
0,0.92,0.93,0.97
0,0.7,0.91,0.98
0,0.7,0.9,0.95
0,0.7,0.91,0.98
0,0.75,0.78,0.95
0,0.7,0.83,0.92
0,0.7,0.8,0.98
0,0.75,0.86,0.96
0,0.74,0.88,0.98
0,0.71,0.79,0.95
0,0.7,0.78,0.93
0,0.7,0.78,0.98
0,0.82,0.67,0.72
0,0.72,0.62,0.99
0,0.83,0.69,0.97
0,0.7,0.67,0.98
0,0.7,0.59,0.68
0,0.7,0.61,0.69
0,0.7,0.54,0.67
0,0.16,0.49,0.52
0,0.1,0.48,0.57
0,0.29,0.45,0.23
0,0.28,0.36,0.3
0,0.09,0.47,0.7
0,0.25,0.43,0.43
0,0.16,0.37,0.02
0,0.21,0.41,0.3
0,0.3,0.35,0.3
0,0.3,0.3,0.03
0,0.22,0.23,0.06
0,0.05,0.26,0.0
0,0.24,0.21,0.07
0,0.25,0.17,0.04
0,0.24,0.1,0.02
0,0.3,0.19,0.04
0,0.13,0.14,0.04
0,0.3,0.13,0.06
0,0.3,0.15,0.05
0,0.3,0.08,0.02
0,0.3,0.09,0.06
0,0.12,0.04,0.01
0,0.3,0.06,0.05
0,0.13,0.08,0.06
0,0.16,0.07,0.08
0,0.19,0.03,0.04
0,0.16,0.01,0.01
