,DS,MV,proposed1(wcv)
0,0.97,0.98,0.98
0,0.51,0.94,0.94
0,0.93,0.98,0.98
0,0.82,0.93,0.94
0,0.92,0.93,0.93
0,0.88,0.93,0.93
0,0.95,0.92,0.91
0,0.9,0.93,0.93
0,0.94,0.92,0.92
0,0.55,0.85,0.69
0,0.95,0.83,0.83
0,0.92,0.79,0.79
0,0.93,0.72,0.73
0,0.96,0.77,0.77
0,0.97,0.81,0.81
0,0.88,0.81,0.8
0,0.96,0.73,0.74
0,0.93,0.65,0.65
0,0.76,0.64,0.63
0,0.89,0.7,0.7
0,0.96,0.59,0.57
0,0.91,0.63,0.63
0,0.93,0.58,0.56
0,0.51,0.55,0.55
0,0.5,0.44,0.44
0,0.94,0.54,0.54
0,0.08,0.52,0.53
0,0.5,0.49,0.46
0,0.89,0.46,0.46
0,0.07,0.32,0.31
0,0.16,0.34,0.35
0,0.02,0.28,0.28
0,0.05,0.28,0.28
0,0.03,0.38,0.36
0,0.07,0.24,0.24
0,0.29,0.27,0.27
0,0.5,0.25,0.25
0,0.1,0.23,0.35
0,0.07,0.23,0.22
0,0.14,0.19,0.19
0,0.03,0.15,0.15
0,0.05,0.13,0.13
0,0.03,0.12,0.12
0,0.02,0.11,0.1
0,0.13,0.17,0.23
0,0.04,0.08,0.08
0,0.05,0.03,0.03
0,0.43,0.08,0.09
0,0.03,0.04,0.04
0,0.06,0.06,0.06
0,0.05,0.04,0.04
