,DS,MV,proposed1(wcv)
0,0.96,0.97,0.97
0,0.6,0.95,0.95
0,0.61,0.96,0.96
0,0.61,0.88,0.91
0,0.9,0.95,0.93
0,0.6,0.92,0.95
0,0.95,0.97,0.96
0,0.83,0.92,0.96
0,0.93,0.9,0.99
0,0.88,0.79,0.96
0,0.6,0.86,0.98
0,0.92,0.78,0.79
0,0.71,0.78,0.96
0,0.89,0.77,0.98
0,0.6,0.79,0.82
0,0.62,0.66,0.69
0,0.6,0.65,0.67
0,0.92,0.65,0.65
0,0.67,0.69,0.69
0,0.92,0.63,0.63
0,0.79,0.68,0.69
0,0.93,0.59,0.58
0,0.96,0.63,0.67
0,0.62,0.47,0.47
0,0.79,0.56,0.61
0,0.08,0.48,0.48
0,0.03,0.47,0.46
0,0.9,0.38,0.4
0,0.05,0.36,0.36
0,0.4,0.39,0.4
0,0.4,0.41,0.36
0,0.4,0.36,0.4
0,0.19,0.23,0.4
0,0.13,0.35,0.35
0,0.13,0.27,0.28
0,0.04,0.3,0.3
0,0.06,0.26,0.01
0,0.14,0.27,0.02
0,0.1,0.27,0.27
0,0.12,0.19,0.21
0,0.22,0.07,0.03
0,0.34,0.16,0.04
0,0.06,0.2,0.05
0,0.33,0.1,0.14
0,0.04,0.1,0.02
0,0.03,0.0,0.01
0,0.02,0.08,0.03
0,0.12,0.06,0.03
0,0.26,0.04,0.04
0,0.35,0.04,0.02
0,0.1,0.01,0.01
