,DS,MV,proposed1(wcv)
0,0.7,0.97,0.97
0,0.7,0.96,0.97
0,0.7,0.98,0.99
0,0.7,0.97,0.97
0,0.7,0.89,0.97
0,0.86,0.9,0.95
0,0.7,0.9,0.98
0,0.72,0.9,0.98
0,0.7,0.92,1.0
0,0.7,0.84,0.97
0,0.7,0.83,0.89
0,0.75,0.86,0.98
0,0.77,0.78,0.95
0,0.7,0.71,0.78
0,0.83,0.81,0.97
0,0.86,0.72,0.97
0,0.7,0.77,0.78
0,0.7,0.62,0.6
0,0.77,0.72,0.94
0,0.81,0.69,0.97
0,0.7,0.62,0.7
0,0.71,0.63,0.96
0,0.8,0.53,0.7
0,0.72,0.62,0.69
0,0.77,0.49,0.35
0,0.71,0.51,0.7
0,0.87,0.46,0.3
0,0.15,0.43,0.45
0,0.84,0.43,0.12
0,0.3,0.42,0.29
0,0.3,0.45,0.3
0,0.28,0.37,0.34
0,0.09,0.32,0.02
0,0.3,0.39,0.41
0,0.3,0.28,0.28
0,0.3,0.28,0.24
0,0.3,0.24,0.06
0,0.18,0.2,0.04
0,0.3,0.2,0.03
0,0.3,0.17,0.06
0,0.3,0.08,0.03
0,0.27,0.22,0.1
0,0.3,0.2,0.04
0,0.3,0.09,0.02
0,0.3,0.1,0.07
0,0.3,0.06,0.04
0,0.22,0.05,0.02
0,0.26,0.05,0.02
0,0.19,0.04,0.05
0,0.16,0.04,0.03
0,0.29,0.0,0.0
