,DS,MV,proposed1(wcv)
0,0.6,0.92,0.92
0,0.6,0.94,0.94
0,0.6,0.87,0.87
0,0.6,0.92,0.92
0,0.6,0.84,0.84
0,0.6,0.83,0.83
0,0.6,0.75,0.75
0,0.6,0.84,0.84
0,0.6,0.79,0.79
0,0.6,0.8,0.6
0,0.6,0.75,0.75
0,0.4,0.8,0.8
0,0.4,0.74,0.74
0,0.6,0.76,0.76
0,0.4,0.69,0.69
0,0.6,0.74,0.74
0,0.4,0.68,0.68
0,0.4,0.54,0.54
0,0.6,0.62,0.62
0,0.6,0.59,0.59
0,0.4,0.59,0.59
0,0.6,0.63,0.63
0,0.6,0.55,0.55
0,0.4,0.52,0.52
0,0.6,0.59,0.59
0,0.4,0.53,0.53
0,0.6,0.49,0.49
0,0.6,0.53,0.53
0,0.6,0.52,0.52
0,0.6,0.47,0.47
0,0.4,0.35,0.35
0,0.4,0.43,0.43
0,0.4,0.37,0.37
0,0.4,0.45,0.45
0,0.4,0.31,0.31
0,0.4,0.26,0.26
0,0.4,0.32,0.32
0,0.4,0.29,0.29
0,0.6,0.3,0.3
0,0.4,0.23,0.23
0,0.4,0.24,0.24
0,0.4,0.17,0.17
0,0.4,0.23,0.23
0,0.4,0.2,0.2
0,0.4,0.2,0.2
0,0.4,0.17,0.17
0,0.4,0.17,0.17
0,0.4,0.16,0.16
0,0.4,0.09,0.09
0,0.4,0.13,0.13
0,0.4,0.12,0.12
