,DS,MV,proposed1(wcv)
0,0.97,0.98,0.98
0,0.87,0.97,0.96
0,0.92,0.97,0.97
0,0.6,0.91,0.95
0,0.94,0.95,1.0
0,0.95,0.92,0.99
0,0.64,0.91,0.98
0,0.87,0.89,0.93
0,0.95,0.9,1.0
0,0.94,0.89,0.94
0,0.9,0.88,0.96
0,0.98,0.8,0.98
0,0.93,0.76,0.78
0,0.68,0.76,0.76
0,0.76,0.77,0.98
0,0.94,0.76,0.77
0,0.69,0.71,0.94
0,0.84,0.56,0.56
0,0.6,0.63,0.66
0,0.86,0.56,0.73
0,0.95,0.68,0.72
0,0.91,0.58,0.59
0,0.16,0.51,0.59
0,0.6,0.62,0.65
0,0.88,0.61,0.62
0,0.99,0.48,0.5
0,0.59,0.51,0.51
0,0.21,0.51,0.6
0,0.04,0.26,0.26
0,0.07,0.37,0.39
0,0.1,0.34,0.34
0,0.13,0.3,0.3
0,0.07,0.38,0.38
0,0.23,0.43,0.43
0,0.07,0.26,0.26
0,0.15,0.17,0.17
0,0.4,0.22,0.14
0,0.4,0.2,0.29
0,0.09,0.19,0.05
0,0.07,0.17,0.03
0,0.17,0.12,0.03
0,0.05,0.12,0.07
0,0.07,0.11,0.03
0,0.19,0.11,0.03
0,0.09,0.04,0.03
0,0.05,0.04,0.02
0,0.4,0.06,0.06
0,0.34,0.07,0.02
0,0.08,0.04,0.02
0,0.18,0.03,0.03
0,0.4,0.01,0.03
