,DS,MV,proposed1(wcv)
0,0.5,0.85,0.85
0,0.5,0.86,0.86
0,0.5,0.89,0.89
0,0.5,0.78,0.78
0,0.5,0.86,0.86
0,0.5,0.83,0.83
0,0.5,0.8,0.8
0,0.5,0.69,0.69
0,0.5,0.79,0.79
0,0.5,0.79,0.79
0,0.5,0.75,0.75
0,0.5,0.74,0.74
0,0.5,0.71,0.71
0,0.5,0.73,0.73
0,0.5,0.59,0.59
0,0.5,0.65,0.65
0,0.5,0.72,0.72
0,0.5,0.65,0.65
0,0.5,0.63,0.63
0,0.5,0.61,0.61
0,0.5,0.65,0.65
0,0.5,0.53,0.53
0,0.5,0.56,0.56
0,0.5,0.51,0.51
0,0.5,0.59,0.59
0,0.5,0.45,0.45
0,0.5,0.52,0.52
0,0.5,0.48,0.48
0,0.5,0.4,0.4
0,0.5,0.38,0.38
0,0.5,0.4,0.4
0,0.5,0.32,0.32
0,0.5,0.37,0.37
0,0.5,0.33,0.33
0,0.5,0.36,0.36
0,0.5,0.28,0.28
0,0.5,0.38,0.38
0,0.5,0.35,0.35
0,0.5,0.32,0.32
0,0.5,0.25,0.25
0,0.5,0.24,0.24
0,0.5,0.29,0.29
0,0.5,0.18,0.18
0,0.5,0.23,0.23
0,0.5,0.14,0.14
0,0.5,0.18,0.18
0,0.5,0.15,0.15
0,0.5,0.08,0.08
0,0.5,0.17,0.17
0,0.5,0.11,0.11
0,0.5,0.09,0.09
