,DS,MV,proposed1(wcv)
0,0.7,0.91,0.91
0,0.7,0.87,0.87
0,0.7,0.88,0.88
0,0.7,0.86,0.86
0,0.7,0.86,0.86
0,0.7,0.86,0.86
0,0.7,0.74,0.74
0,0.7,0.76,0.76
0,0.7,0.72,0.72
0,0.7,0.75,0.75
0,0.7,0.77,0.77
0,0.7,0.66,0.7
0,0.7,0.74,0.74
0,0.7,0.76,0.76
0,0.7,0.71,0.7
0,0.7,0.7,0.7
0,0.7,0.61,0.61
0,0.7,0.66,0.66
0,0.7,0.62,0.62
0,0.7,0.58,0.7
0,0.3,0.54,0.54
0,0.3,0.58,0.58
0,0.3,0.56,0.56
0,0.7,0.64,0.64
0,0.3,0.46,0.46
0,0.7,0.51,0.51
0,0.3,0.47,0.47
0,0.3,0.42,0.42
0,0.3,0.35,0.35
0,0.7,0.39,0.39
0,0.7,0.44,0.44
0,0.3,0.38,0.38
0,0.3,0.47,0.3
0,0.7,0.37,0.59
0,0.3,0.37,0.37
0,0.3,0.29,0.3
0,0.3,0.36,0.36
0,0.3,0.27,0.27
0,0.3,0.25,0.25
0,0.3,0.21,0.3
0,0.3,0.21,0.21
0,0.3,0.23,0.23
0,0.3,0.29,0.3
0,0.3,0.25,0.25
0,0.3,0.24,0.24
0,0.3,0.17,0.17
0,0.3,0.08,0.08
0,0.3,0.16,0.16
0,0.3,0.12,0.12
0,0.3,0.11,0.11
0,0.3,0.08,0.08
