,DS,MV,proposed1(wcv)
0,0.96,0.98,0.96
0,0.92,0.98,0.99
0,0.98,0.99,0.98
0,0.89,0.96,0.98
0,0.78,0.96,0.95
0,0.89,0.93,0.98
0,0.87,0.87,0.96
0,0.95,0.91,1.0
0,0.82,0.88,0.99
0,0.92,0.85,0.71
0,0.98,0.85,0.95
0,0.92,0.8,0.94
0,0.61,0.78,0.89
0,0.92,0.77,0.96
0,0.6,0.76,0.78
0,0.8,0.73,0.98
0,0.77,0.74,0.92
0,0.74,0.62,0.59
0,0.92,0.63,0.69
0,0.95,0.65,0.67
0,0.85,0.61,0.6
0,0.91,0.5,0.5
0,0.88,0.65,0.63
0,0.92,0.53,0.59
0,0.4,0.48,0.48
0,0.08,0.44,0.4
0,0.75,0.49,0.49
0,0.86,0.41,0.41
0,0.03,0.37,0.37
0,0.4,0.35,0.35
0,0.03,0.37,0.34
0,0.07,0.29,0.29
0,0.03,0.32,0.1
0,0.14,0.34,0.34
0,0.38,0.21,0.19
0,0.16,0.39,0.32
0,0.16,0.25,0.2
0,0.12,0.22,0.04
0,0.32,0.15,0.05
0,0.21,0.16,0.05
0,0.03,0.1,0.01
0,0.12,0.13,0.05
0,0.07,0.17,0.06
0,0.07,0.09,0.07
0,0.11,0.12,0.03
0,0.15,0.05,0.02
0,0.07,0.04,0.02
0,0.16,0.08,0.07
0,0.25,0.03,0.03
0,0.2,0.02,0.02
0,0.03,0.02,0.02
