,DS,MV,proposed1(wcv)
0,0.67,0.98,0.99
0,0.72,0.96,0.96
0,0.87,0.98,0.97
0,0.94,0.9,0.94
0,0.84,0.91,0.98
0,0.67,0.9,0.96
0,0.78,0.88,0.98
0,0.68,0.94,0.99
0,0.84,0.9,0.98
0,0.93,0.87,1.0
0,0.89,0.93,0.99
0,0.89,0.82,0.83
0,0.6,0.74,0.78
0,0.92,0.81,0.94
0,0.96,0.79,0.95
0,0.6,0.75,0.8
0,0.6,0.79,0.8
0,0.6,0.62,0.62
0,0.93,0.67,0.71
0,0.77,0.64,0.63
0,0.93,0.57,0.62
0,0.89,0.59,0.61
0,0.99,0.55,0.55
0,0.95,0.63,0.65
0,0.15,0.42,0.52
0,0.92,0.51,0.51
0,0.26,0.47,0.4
0,0.08,0.44,0.45
0,0.24,0.38,0.58
0,0.1,0.42,0.36
0,0.09,0.35,0.35
0,0.32,0.34,0.34
0,0.07,0.31,0.33
0,0.4,0.37,0.37
0,0.3,0.25,0.25
0,0.09,0.29,0.29
0,0.37,0.35,0.34
0,0.16,0.2,0.19
0,0.12,0.2,0.08
0,0.08,0.19,0.03
0,0.05,0.15,0.01
0,0.15,0.15,0.02
0,0.26,0.18,0.07
0,0.05,0.1,0.01
0,0.03,0.12,0.04
0,0.16,0.09,0.01
0,0.3,0.08,0.03
0,0.28,0.03,0.02
0,0.4,0.04,0.03
0,0.12,0.04,0.03
0,0.11,0.04,0.05
