,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.5,0.18,0.18,0.18
1,0.5,0.18,0.18,0.18
2,0.5,0.18,0.18,0.18
3,0.5,0.18,0.18,0.18
4,0.5,0.18,0.18,0.18
5,0.5,0.18,0.18,0.18
6,0.5,0.18,0.18,0.18
7,0.5,0.18,0.18,0.18
8,0.5,0.18,0.18,0.18
9,0.5,0.18,0.18,0.18
10,0.5,0.18,0.18,0.18
11,0.5,0.18,0.18,0.18
12,0.5,0.18,0.18,0.18
13,0.5,0.18,0.18,0.18
14,0.5,0.18,0.18,0.18
15,0.5,0.18,0.18,0.18
16,0.5,0.18,0.18,0.18
17,0.5,0.18,0.18,0.18
18,0.5,0.18,0.18,0.18
19,0.5,0.18,0.18,0.18
20,0.5,0.18,0.18,0.18
21,0.5,0.18,0.18,0.18
22,0.5,0.18,0.18,0.18
23,0.5,0.18,0.18,0.18
24,0.5,0.18,0.18,0.18
25,0.5,0.18,0.18,0.18
26,0.5,0.18,0.18,0.18
27,0.5,0.18,0.18,0.18
28,0.5,0.18,0.18,0.18
29,0.5,0.18,0.18,0.18
30,0.5,0.18,0.18,0.18
31,0.5,0.18,0.18,0.18
32,0.5,0.18,0.18,0.18
33,0.5,0.18,0.18,0.18
34,0.5,0.18,0.18,0.18
35,0.5,0.18,0.18,0.18
36,0.5,0.18,0.18,0.18
37,0.5,0.18,0.18,0.18
38,0.5,0.18,0.18,0.18
39,0.5,0.18,0.18,0.18
40,0.5,0.18,0.18,0.18
41,0.5,0.18,0.18,0.18
42,0.5,0.18,0.18,0.18
43,0.5,0.18,0.18,0.18
44,0.5,0.18,0.18,0.18
45,0.5,0.18,0.18,0.18
46,0.5,0.18,0.18,0.18
47,0.5,0.18,0.18,0.18
48,0.5,0.18,0.18,0.18
49,0.5,0.18,0.18,0.18
