,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.2,0.22,0.22,0.22
1,0.2,0.22,0.22,0.22
2,0.2,0.22,0.22,0.22
3,0.2,0.22,0.22,0.22
4,0.2,0.22,0.22,0.22
5,0.2,0.22,0.22,0.22
6,0.2,0.22,0.22,0.22
7,0.2,0.22,0.22,0.22
8,0.2,0.22,0.22,0.22
9,0.2,0.22,0.22,0.22
10,0.2,0.22,0.22,0.22
11,0.2,0.22,0.22,0.22
12,0.2,0.22,0.22,0.22
13,0.2,0.22,0.22,0.22
14,0.2,0.22,0.22,0.22
15,0.2,0.22,0.22,0.22
16,0.2,0.22,0.22,0.22
17,0.2,0.22,0.22,0.22
18,0.2,0.22,0.22,0.22
19,0.2,0.22,0.22,0.22
20,0.2,0.22,0.22,0.22
21,0.2,0.22,0.22,0.22
22,0.2,0.22,0.22,0.22
23,0.2,0.22,0.22,0.22
24,0.2,0.22,0.22,0.22
25,0.2,0.22,0.22,0.22
26,0.2,0.22,0.22,0.22
27,0.2,0.22,0.22,0.22
28,0.2,0.22,0.22,0.22
29,0.2,0.22,0.22,0.22
30,0.2,0.22,0.22,0.22
31,0.2,0.22,0.22,0.22
32,0.2,0.22,0.22,0.22
33,0.2,0.22,0.22,0.22
34,0.2,0.22,0.22,0.22
35,0.2,0.22,0.22,0.22
36,0.2,0.22,0.22,0.22
37,0.2,0.22,0.22,0.22
38,0.2,0.22,0.22,0.22
39,0.2,0.22,0.22,0.22
40,0.2,0.22,0.22,0.22
41,0.2,0.22,0.22,0.22
42,0.2,0.22,0.22,0.22
43,0.2,0.22,0.22,0.22
44,0.2,0.22,0.22,0.22
45,0.2,0.22,0.22,0.22
46,0.2,0.22,0.22,0.22
47,0.2,0.22,0.22,0.22
48,0.2,0.22,0.22,0.22
49,0.2,0.22,0.22,0.22
